Company_ID,Company_Name,Ticker,Sector,Year,Year_Ahead,Projected_Revenue,Projected_EBITDA,Projected_FCF,Projected_EPS,Revenue_Growth_Rate,EPS_Growth_Rate,EBITDA_Margin,Net_Margin,ROE,ROCE
7,Bandhanbnk Ltd,BANDHANBNK,Banking,FY29,4,35743.13937954908,9870.115734659392,3374.059014628195,66.34762716172001,9.363140464972602,17.38613864282154,27.614014622080767,18.8490289455376,21.112796408382597,41.251000761198064
7,Bandhanbnk Ltd,BANDHANBNK,Banking,FY30,5,36643.455310440746,10118.72910746074,3675.92901528249,72.28361054786906,7.958669395226711,15.647524778539385,27.614014622080767,18.8490289455376,20.057156587963465,39.18845072313816
8,Federalbnk Ltd,FEDERALBNK,Banking,FY26,1,7949.7406360434625,1720.0706026954347,440.17975188009217,171.02164692502285,19.492116960544983,12.86202984210374,21.63681409801947,23.989370303873365,42.3898081693068,41.89544626475229
8,Federalbnk Ltd,FEDERALBNK,Banking,FY27,2,8942.065514454076,1934.778091885537,553.0014484785705,214.85590390466484,15.93433398548642,19.075395378592656,21.63681409801947,23.989370303873365,40.27031776084146,39.80067395151467
8,Federalbnk Ltd,FEDERALBNK,Banking,FY28,3,9738.865856072001,2107.1803005337915,627.3467490192548,243.7410484059666,13.544183887663458,17.167855840733388,21.63681409801947,23.989370303873365,38.256801872799386,37.810640253938935
8,Federalbnk Ltd,FEDERALBNK,Banking,FY29,4,10287.474960839843,2225.881832657218,692.9055780560495,269.2124129211678,11.512556304513938,15.451070256660051,21.63681409801947,23.989370303873365,36.34396177915941,35.92010824124199
8,Federalbnk Ltd,FEDERALBNK,Banking,FY30,5,10610.651343716976,2295.806905829047,747.8500193118581,290.5598029199319,9.785672858836847,13.905963230994049,21.63681409801947,23.989370303873365,34.52676369020144,34.12410282917989
9,Pnb Ltd,PNB,Banking,FY26,1,93160.95452860642,17102.144042416192,4554.98784403536,279.8415388714633,22.589064713737734,20.25433346426652,18.357630757384232,17.14097745042529,34.98097044718227,43.11236312909382
9,Pnb Ltd,PNB,Banking,FY27,2,91958.54547027027,16881.4102272935,4570.879478554937,280.81786188513826,10.003105937806566,9.851664473645013,18.357630757384232,17.14097745042529,33.231921924823155,40.95674497263913
9,Pnb Ltd,PNB,Banking,FY28,3,97074.04221867921,17820.494231772413,4887.30278206096,300.2577346619382,8.502640047135582,8.866498026280512,18.357630757384232,17.14097745042529,31.570325828582,38.90890772400717
9,Pnb Ltd,PNB,Banking,FY29,4,100462.22060809343,18442.48350990256,5149.408405423416,316.36053087129824,7.227244040065243,7.979848223652461,18.357630757384232,17.14097745042529,29.991809537152896,36.96346233780681
9,Pnb Ltd,PNB,Banking,FY30,5,102386.38516021939,18795.71453354632,5357.880248074981,329.1682667548038,6.143157434055457,7.181863401287216,18.357630757384232,17.14097745042529,28.492219060295252,35.115289220916466
10,Unionbank Ltd,UNIONBANK,Banking,FY26,1,47878.36037931164,6461.822462947093,9188.276660941077,52.21625127952714,22.920413107874687,25.414348549225966,13.496331979111096,19.851889726667785,22.93086028519169,20.33507668147307
10,Unionbank Ltd,UNIONBANK,Banking,FY27,2,50683.5033263421,6840.413867566945,10757.374036998775,61.13330786082993,14.07111433787571,21.17407587895675,13.496331979111096,19.851889726667785,21.784317270932107,19.318322847399415
10,Unionbank Ltd,UNIONBANK,Banking,FY28,3,54664.97218908474,7377.766122927631,12363.687281490838,70.26185928599342,11.960447187194353,19.056668291061072,13.496331979111096,19.851889726667785,20.6951014073855,18.352406705029445
10,Unionbank Ltd,UNIONBANK,Banking,FY29,4,57373.530605525666,7743.322158658652,13799.738565796952,78.4228254256368,10.166380109115199,17.15100146195497,13.496331979111096,19.851889726667785,19.660346337016225,17.43478636977797
10,Unionbank Ltd,UNIONBANK,Banking,FY30,5,58951.177901886316,7956.2466752349565,15017.281716785461,85.34202708463123,8.64142309274792,15.435901315759473,13.496331979111096,19.851889726667785,18.677329020165413,16.56304705128907
11,Canbk Ltd,CANBK,Banking,FY26,1,20590.289240175203,5798.117384273213,3708.4728846202315,26.73260783579855,17.838833351604507,21.882665189042672,28.15947516152462,14.029358039888546,23.875038655018752,41.91013932462842
11,Canbk Ltd,CANBK,Banking,FY27,2,23414.835365438998,6593.494748842678,3866.5635250422897,27.872207672281082,15.760007876285687,12.729087630249863,28.15947516152462,14.029358039888546,22.681286722267814,39.81463235839699
11,Canbk Ltd,CANBK,Banking,FY28,3,25478.11513734189,7174.503503724434,4212.749297430963,30.367695378279816,13.396006694842832,11.456178867224876,28.15947516152462,14.029358039888546,21.547222386154424,37.82390074047714
11,Canbk Ltd,CANBK,Banking,FY29,4,26897.126924582204,7574.089775491477,4505.277417869485,32.47639072753193,11.386605690616406,10.31056098050239,28.15947516152462,14.029358039888546,20.4698612668467,35.93270570345329
11,Canbk Ltd,CANBK,Banking,FY30,5,27732.16644530279,7809.2325219177055,4741.838505067361,34.181646494534405,9.678614837023947,9.279504882452152,28.15947516152462,14.029358039888546,19.446368203504363,34.13607041828062
12,Iobbank Ltd,IOBBANK,Banking,FY26,1,46203.46956136697,8207.385757396365,2052.870606824544,17.864489765288663,22.32147276118798,7.592876459787831,17.76357021520949,19.378506504220915,24.43968308172998,18.10511199252985
12,Iobbank Ltd,IOBBANK,Banking,FY27,2,49093.159513183105,8720.697860989078,2718.560820152788,23.657458870755352,14.005170280874415,19.365960694058437,17.76357021520949,19.378506504220915,23.217698927643482,17.199856392903357
12,Iobbank Ltd,IOBBANK,Banking,FY28,3,52931.39204694475,9402.504992146842,3089.6422210030196,26.88668328730648,11.904394738743253,17.429364624652592,17.76357021520949,19.378506504220915,22.056813981261307,16.33986357325819
12,Iobbank Ltd,IOBBANK,Banking,FY29,4,55541.39087859492,9866.133967223168,3417.4935814351416,29.739711263597332,10.118735527931765,15.686428162187335,17.76357021520949,19.378506504220915,20.95397328219824,15.522870394595278
12,Iobbank Ltd,IOBBANK,Banking,FY30,5,57061.01775552022,10136.073954514988,3692.7060015718466,32.13466467491708,8.600925198741999,14.117785345968603,17.76357021520949,19.378506504220915,19.90627461808833,14.746726874865514
13,Idbibank Ltd,IDBIBANK,Banking,FY26,1,22434.423877008405,4246.64457978302,1361.3821768452788,187.9776722850468,11.866949580714554,17.799520719240313,18.929144795802543,10.169637028753726,26.637306932536355,51.40123351253004
13,Idbibank Ltd,IDBIBANK,Banking,FY27,2,26720.922790313693,5058.042165753081,1686.4811478895592,232.8668656934551,15.43012431106069,20.80154169860761,18.929144795802543,10.169637028753726,25.305441585909534,48.831171836903536
13,Idbibank Ltd,IDBIBANK,Banking,FY28,3,29025.566257117538,5494.291464611384,1933.8528645772221,267.02359279256984,13.115605664401587,18.721387528746853,18.929144795802543,10.169637028753726,24.04016950661406,46.389613245058364
13,Idbibank Ltd,IDBIBANK,Banking,FY29,4,30607.219205176865,5793.6848413166135,2154.4689313077743,297.4859386334651,11.148264814741346,16.849248775872166,18.929144795802543,10.169637028753726,22.838161031283352,44.070132582805435
13,Idbibank Ltd,IDBIBANK,Banking,FY30,5,31536.11768998977,5969.517380512863,2341.1344115927177,323.2604368432517,9.476025092530143,15.164323898284952,18.929144795802543,10.169637028753726,21.696252979719187,41.866625953665164
14,Centralbk Ltd,CENTRALBK,Banking,FY26,1,48385.043838970625,6700.244039536933,6568.30531965101,171.92256074255192,19.9651747419988,10.528189639399798,13.847758538435745,22.23260284917377,13.89575414310261,29.096665820325267
14,Centralbk Ltd,CENTRALBK,Banking,FY27,2,50153.996390108274,6945.204317477974,7867.103778956634,205.91805062093175,11.512819889651844,15.058127490342136,13.847758538435745,22.23260284917377,13.20096643594748,27.641832529309003
14,Centralbk Ltd,CENTRALBK,Banking,FY28,3,53369.804341755575,7390.521637681908,8700.981604780554,227.7444433029481,9.785896906204067,13.552314741307923,13.847758538435745,22.23260284917377,12.540918114150106,26.259740902843554
14,Centralbk Ltd,CENTRALBK,Banking,FY29,4,55521.178567657844,7688.438745742996,9416.869310776567,246.4824954532834,8.318012370273456,12.197083267177131,13.847758538435745,22.23260284917377,11.9138722084426,24.946753857701374
14,Centralbk Ltd,CENTRALBK,Banking,FY30,5,56754.62504454914,7859.243435563745,10003.51239306655,261.8376252837214,7.070310514732438,10.977374940459418,13.847758538435745,22.23260284917377,11.318178598020468,23.699416164816302
15,Ucobank Ltd,UCOBANK,Banking,FY26,1,20483.365777720537,6996.337928740196,3215.029082973004,56.841104751627576,20.355970117764784,19.40649423317837,34.156192906294784,15.926634110548909,13.093754040245798,26.91746197217526
15,Ucobank Ltd,UCOBANK,Banking,FY27,2,22165.18512654673,7570.783389860661,3872.47443633964,68.46461397494913,14.121859695999891,19.926677134903905,34.156192906294784,15.926634110548909,12.439066338233507,25.571588873566498
15,Ucobank Ltd,UCOBANK,Banking,FY28,3,23912.743438126294,8167.682777913765,4416.458449645412,78.0821482135294,12.003580741599908,17.934009421413517,34.156192906294784,15.926634110548909,11.817113021321832,24.293009429888173
15,Ucobank Ltd,UCOBANK,Banking,FY29,4,25101.98347627772,8573.88189946366,4898.84102750006,86.61058075039502,10.20304363035992,16.140608479272164,34.156192906294784,15.926634110548909,11.22625737025574,23.07835895839376
15,Ucobank Ltd,UCOBANK,Banking,FY30,5,25794.891953623966,8810.553055650114,5305.029514045057,93.79191619612577,8.672587085805933,14.526547631344949,34.156192906294784,15.926634110548909,10.664944501742953,21.924441010474073
16,Tcs Ltd,TCS,Information Technology,FY26,1,17174.951946715348,3372.099378017091,1552.973732900654,63.30345664750799,15.529944339701302,9.524977803524925,19.633821325840703,14.84607869036644,21.87995388292068,27.434881309679557
16,Tcs Ltd,TCS,Information Technology,FY27,2,16739.67519576513,3286.6379184626003,1746.397393277154,71.18793404711985,6.114084182420647,10.980344627457786,19.633821325840703,14.84607869036644,20.785956188774644,26.063137244195577
16,Tcs Ltd,TCS,Information Technology,FY28,3,17306.5570638085,3397.938491562824,1881.1970135185586,76.68273523742317,5.19697155505755,9.882310164712008,19.633821325840703,14.84607869036644,19.746658379335916,24.759980381985798
16,Tcs Ltd,TCS,Information Technology,FY29,4,17672.29271321353,3469.746375491911,1993.7376169535623,81.27019802555772,4.417425821798917,8.894079148240808,19.633821325840703,14.84607869036644,18.759325460369116,23.521981362886507
16,Tcs Ltd,TCS,Information Technology,FY30,5,17874.84170519753,3509.514482675341,2083.8364605839365,84.94287330712403,3.754811948529079,8.004671233416726,19.633821325840703,14.84607869036644,17.82135918735066,22.345882294742182
17,Infy Ltd,INFY,Information Technology,FY26,1,18876.037259407363,5552.0915842986915,1063.4305254793599,47.923025544171374,13.320524346194308,3.2053479895170844,29.41343836101861,16.724240444294622,46.92338995532387,44.35094910126861
17,Infy Ltd,INFY,Information Technology,FY27,2,20963.989116108725,6166.23001667729,1203.8109003592901,54.24920495136747,12.185269998653784,8.08755072272538,29.41343836101861,16.724240444294622,44.57722045755767,42.13340164620518
17,Infy Ltd,INFY,Information Technology,FY28,3,22387.60156971874,6584.963388219657,1272.1800707983214,57.330231330506415,10.357479498855716,7.278795650452842,29.41343836101861,16.724240444294622,42.34835943467979,40.02673156389492
17,Infy Ltd,INFY,Information Technology,FY29,4,23344.223022380433,6866.338649546585,1328.1149695977535,59.85091276643522,8.803857574027358,6.550916085407558,29.41343836101861,16.724240444294622,40.2309414629458,38.02539498570017
17,Infy Ltd,INFY,Information Technology,FY30,5,23894.98621815117,7028.337042649787,1372.1484518249968,61.83526213671851,7.483278937923253,5.895824476866802,29.41343836101861,16.724240444294622,38.21939438979851,36.12412523641516
18,Hcltech Ltd,HCLTECH,Information Technology,FY26,1,18308.330616369218,5756.180935130663,1745.0353636371324,4.169815578328989,8.961988627577451,14.531635009631858,31.44022825316549,14.152920172179954,47.051843218815165,28.95765164340265
18,Hcltech Ltd,HCLTECH,Information Technology,FY27,2,21062.04165432308,6621.953970895969,1606.518116261034,3.8388243629004113,11.960124016488292,2.6841536094823697,31.44022825316549,14.152920172179954,44.699251057874406,27.509769061232515
18,Hcltech Ltd,HCLTECH,Information Technology,FY28,3,22465.584133100292,7063.230929853662,1664.9087892971677,3.978350668858881,10.16610541401505,3.0,31.44022825316549,14.152920172179954,42.464288504980686,26.13428060817089
18,Hcltech Ltd,HCLTECH,Information Technology,FY29,4,23407.324466940634,7359.316240365188,1714.8560529760828,4.097701188924648,8.64118960191279,3.0,31.44022825316549,14.152920172179954,40.34107407973165,24.827566577762344
18,Hcltech Ltd,HCLTECH,Information Technology,FY30,5,23948.761174546078,7529.545177082764,1766.3017345653652,4.220632224592387,7.345011161625872,3.0,31.44022825316549,14.152920172179954,38.324020375745064,23.586188248874226
19,Wipro Ltd,WIPRO,Information Technology,FY26,1,10214.37236239153,1653.8002229250449,1907.6343483963242,33.73605119308075,5.084100059325439,19.432327362414743,16.190913785502865,14.861162932214375,28.488428176142328,12.342220877384436
19,Wipro Ltd,WIPRO,Information Technology,FY27,2,12177.0655147806,1971.5781791023273,1909.038709739281,33.760886983125836,11.926773092022485,9.32531774300795,16.190913785502865,14.861162932214375,27.06400676733521,11.725109833515214
19,Wipro Ltd,WIPRO,Information Technology,FY28,3,12986.238093597824,2102.5906137145544,2034.1097191057631,35.97273747654194,10.137757128219112,8.392785968707155,16.190913785502865,14.861162932214375,25.71080642896845,11.138854341839453
19,Wipro Ltd,WIPRO,Information Technology,FY29,4,13529.05264163383,2190.477249202231,2137.32983556462,37.798160223799115,8.617093558986245,7.5535073718364405,16.190913785502865,14.861162932214375,24.425266107520024,10.58191162474748
19,Wipro Ltd,WIPRO,Information Technology,FY30,5,13841.069309448347,2240.9955988844786,2219.1774044342064,39.24561464593971,7.324529525138307,6.798156634652797,16.190913785502865,14.861162932214375,23.204002802144025,10.052816043510106
20,Ltim Ltd,LTIM,Information Technology,FY26,1,33379.98222779771,8225.192787522545,5613.289916716801,86.67462151951545,13.87170478226234,17.68043215183052,24.64109396880651,22.353440267125805,41.39765535376609,37.89011201256063
20,Ltim Ltd,LTIM,Information Technology,FY27,2,34584.82512489658,8522.07925797317,6144.2223016631015,94.87273068551954,8.61946334407373,13.495031772880854,24.64109396880651,22.353440267125805,39.327772586077785,35.9956064119326
20,Ltim Ltd,LTIM,Information Technology,FY28,3,36240.293940092655,8930.00488434992,6727.58363925753,103.88039355262642,7.326543842462669,12.145528595592769,24.64109396880651,22.353440267125805,37.36138395677389,34.19582609133597
20,Ltim Ltd,LTIM,Information Technology,FY29,4,37326.66076558356,9197.697554665076,7223.11535712246,111.53188220439722,6.227562266093268,10.93097573603349,24.64109396880651,22.353440267125805,35.4933147589352,32.48603478676917
20,Ltim Ltd,LTIM,Information Technology,FY30,5,37938.18958498572,9348.384945700294,7625.597741704467,117.74659921875048,5.2934279261792785,9.837878162430142,24.64109396880651,22.353440267125805,33.71864902098844,30.861733047430704
21,Techm Ltd,TECHM,Information Technology,FY26,1,8786.671487952319,2422.826363780919,1209.9305146664979,75.53652921936774,12.849833596049558,9.814776387195138,27.573881271229183,21.172193294298708,13.79360122462911,53.98763014044292
21,Techm Ltd,TECHM,Information Technology,FY27,2,9560.864627628924,2636.301460925348,1335.6996379858786,83.38835454598764,10.812014783401915,10.104376007842593,27.573881271229183,21.172193294298708,13.103921163397654,51.28824863342077
21,Techm Ltd,TECHM,Information Technology,FY28,3,10136.186689622016,2794.9400832265105,1430.5449542466026,89.30959210153694,9.190212565891628,9.093938407058335,27.573881271229183,21.172193294298708,12.448725105227773,48.723836201749734
21,Techm Ltd,TECHM,Information Technology,FY29,4,10519.297356460469,2900.57856363796,1509.2477351656373,94.22304360844005,7.811680681007884,8.1845445663525,27.573881271229183,21.172193294298708,11.826288849966382,46.28764439166224
21,Techm Ltd,TECHM,Information Technology,FY30,5,10737.982557874571,2960.878561433633,1571.9377295614859,98.13680934625951,6.639928578856701,7.366090109717251,27.573881271229183,21.172193294298708,11.234974407468062,43.973262172079124
22,Persistent Ltd,PERSISTENT,Information Technology,FY26,1,13603.84569412424,4227.477179546561,782.6049243677958,138.05469559201043,12.91775513770367,5.907552501195411,31.075603727058507,12.750652197968382,39.396748258355245,23.124007887452933
22,Persistent Ltd,PERSISTENT,Information Technology,FY27,2,14045.87145084971,4364.8393520781,913.1238777998198,161.0787704783291,7.975348363384669,11.162172924617437,31.075603727058507,12.750652197968382,37.42691084543748,21.967807493080286
22,Persistent Ltd,PERSISTENT,Information Technology,FY28,3,14667.549824267948,4558.0296598583745,984.7770139883244,173.71867548877592,6.77904610887697,10.045955632155692,31.075603727058507,12.750652197968382,35.55556530316561,20.86941711842627
22,Persistent Ltd,PERSISTENT,Information Technology,FY29,4,15073.745854502033,4684.257528568961,1044.67375394492,184.2847043293707,5.762189192545423,9.041360068940124,31.075603727058507,12.750652197968382,33.777787038007325,19.825946262504957
22,Persistent Ltd,PERSISTENT,Information Technology,FY30,5,15301.451148633263,4755.018323438715,1092.6768164776165,192.75264003880815,4.89786081366361,8.137224062046112,31.075603727058507,12.750652197968382,32.088897686106954,18.83464894937971
23,Mphasis Ltd,MPHASIS,Information Technology,FY26,1,53274.79575905755,14639.70297276408,2599.5211617399386,52.972496317859964,3.7489261127253237,5.475518863112378,27.479604124573484,11.208549936594467,21.419342045485056,20.104885319055413
23,Mphasis Ltd,MPHASIS,Information Technology,FY27,2,61179.69639344884,16811.938373535704,3157.34703269026,64.33975476908357,9.152721157800492,13.185375539178157,27.479604124573484,11.208549936594467,20.348374943210803,19.09964105310264
23,Mphasis Ltd,MPHASIS,Information Technology,FY28,3,64291.041366457786,17666.92365506838,3450.211944561245,70.30769443968518,7.779812984130417,11.866837985260341,27.479604124573484,11.208549936594467,19.330956196050263,18.144659000447508
23,Mphasis Ltd,MPHASIS,Information Technology,FY29,4,66340.11956960497,18230.00223349615,3698.4581487914284,75.3664034561966,6.612841036510855,10.680154186734308,27.479604124573484,11.208549936594467,18.364408386247746,17.23742605042513
23,Mphasis Ltd,MPHASIS,Information Technology,FY30,5,67497.51876812713,18548.050951391026,3899.7336505586827,79.46795336206651,5.620914881034227,9.612138768060879,27.479604124573484,11.208549936594467,17.44618796693536,16.375554747903877
24,Coforge Ltd,COFORGE,Information Technology,FY26,1,19605.28594135219,2547.167745859852,2452.5650769127747,53.41221629650739,4.062680851245626,3.9066275697907016,12.99224991402585,17.665549019425246,27.14601023614563,14.12615484740191
24,Coforge Ltd,COFORGE,Information Technology,FY27,2,22001.513865245113,2858.4916662416936,2985.821866282816,65.02553789336658,8.065532247651321,12.471710973901551,12.99224991402585,17.665549019425246,25.78870972433835,13.419847105031813
24,Coforge Ltd,COFORGE,Information Technology,FY28,3,22986.417013357324,2986.4527446555403,3247.7242180453018,70.72927443947714,6.855702410503622,11.224539876511395,12.99224991402585,17.665549019425246,24.49927423812143,12.748854749780223
24,Coforge Ltd,COFORGE,Information Technology,FY29,4,23630.33111784032,3070.1116743416324,3468.6419928801834,75.54044462382835,5.827347048928078,10.102085888860257,12.99224991402585,17.665549019425246,23.27431052621536,12.111412012291211
24,Coforge Ltd,COFORGE,Information Technology,FY30,5,23991.50680750894,3117.036522572086,3647.03026350663,79.42540286006542,4.953244991588866,9.09187729997423,12.99224991402585,17.665549019425246,22.11059499990459,11.50584141167665
25,Ofss Ltd,OFSS,Information Technology,FY26,1,30432.26167497222,6328.062879533361,1627.0537776409856,106.9511719294718,14.050887326948946,19.3923934065826,20.79392897944756,9.105545961220722,38.5546806877399,31.81016764273593
25,Ofss Ltd,OFSS,Information Technology,FY27,2,29519.37558724477,6138.237994788058,1601.1847717330443,105.25072383333318,5.180638488400096,8.394713282498936,20.79392897944756,9.105545961220722,36.62694665335291,30.219659260599133
25,Ofss Ltd,OFSS,Information Technology,FY28,3,30365.558162367222,6314.192598495481,1695.586670971243,111.45604654278395,4.403542715140082,7.555241954249042,20.79392897944756,9.105545961220722,34.79559932068526,28.708676297569177
25,Ofss Ltd,OFSS,Information Technology,FY29,4,30908.004077594058,6426.9884168596645,1772.9874809436003,116.54383617124734,3.7430113078690694,6.799717758824139,20.79392897944756,9.105545961220722,33.05581935465099,27.273242482690716
25,Ofss Ltd,OFSS,Information Technology,FY30,5,31206.56745241558,6489.071472978693,1834.029250672089,120.55629654522235,3.181559611688709,6.119745982941725,20.79392897944756,9.105545961220722,31.403028386918447,25.909580358556177
